Fecha;Sitio;Profundidad;pH;Clorofila (µg/L);Ficocianina (µg/L);Turbidez (NTU);Oxígeno disuelto (mg/L);Temperatura (°C);Conductividad (µS/cm)
12/10/2021;WP;22;7.925419363;2.002718215;-0.066333685;0.2424416;7.216316529;23.49030506;462.0477874
12/10/2021;WP;23;7.891622484;1.908754464;-0.074275974;0.256541993;6.995690391;23.43809239;461.9965079
12/10/2021;WP;24;7.857838085;1.850301236;-0.08248955;0.26366964;6.725837144;23.36341667;461.9981077
12/10/2021;WP;25;7.784031553;1.803374915;-0.095450933;0.255018924;6.373320425;23.24706914;461.9404852
12/10/2021;WP;26;7.702749855;1.480482039;-0.12847306;0.280729807;5.928194624;23.1004339;461.838103
12/10/2021;WP;27;7.633182269;1.098551982;-0.159234653;0.324047448;5.498982815;22.93142782;461.797291
12/10/2021;WP;28;7.554997608;0.99561922;-0.145829642;0.329121648;5.102797222;22.73271164;461.8022532
12/10/2021;WP;29;7.476610143;1.049683775;-0.110357233;0.32895346;4.696262391;22.50255232;461.7521367
12/10/2021;WP;30;7.412372816;1.068254967;-0.093242695;0.350595263;4.375583213;22.2696908;461.6512232
12/10/2021;WP;31;7.345131052;0.998959678;-0.083268488;0.36879348;4.183896867;22.01732023;461.0245211
12/10/2021;WP;32;7.296129646;0.933826321;-0.073068035;0.3785981;4.063606178;21.75734311;460.0897155
12/10/2021;WP;33;7.291932686;0.930984121;-0.059434071;0.399511696;3.969366932;21.54274567;458.8346341
12/10/2021;WP;34;7.298927486;0.951277793;-0.100104642;0.426425549;3.932886276;21.34703721;456.4259409
12/10/2021;WP;35;7.255121053;0.990644934;-0.144826459;0.437646481;3.923056463;21.18075285;454.8785712
12/10/2021;WP;36;7.239270869;0.932725334;-0.167561176;0.450084746;3.90546485;21.06879426;454.5308345
12/10/2021;WP;37;7.271650061;0.835916749;-0.192625691;0.500186845;3.904505952;21.01051757;454.1401912
12/10/2021;WP;38;7.280530232;0.734076604;-0.176249515;0.561823462;3.912921628;20.97252404;453.7936748
12/10/2021;WP;39;7.269900682;0.646881899;-0.135923377;0.568493072;3.926446661;20.93865321;453.4030244
12/10/2021;WP;40;7.273152672;0.6720061;-0.11857644;0.523962003;3.951966573;20.92527269;453.1868588
12/10/2021;WP;41;7.291966715;0.724671666;-0.113277477;0.450206157;3.977977785;20.91478936;453.0502162
12/10/2021;WP;42;7.30389565;0.679558412;-0.093317419;0.376470068;4.002719676;20.90501773;452.9353142
12/10/2021;WP;43;7.300771418;0.534363664;-0.066731908;0.329975498;4.030125671;20.9026697;452.83972
12/10/2021;WP;44;7.297834443;0.478143805;-0.05353392;0.321428839;4.053273655;20.89755968;452.710649
12/10/2021;WP;45;7.299056863;0.575954257;-0.07019318;0.357210603;4.071709624;20.89461669;452.5995368
12/10/2021;WP;46;7.287422467;0.65422812;-0.084291281;0.399237588;4.090372931;20.89054128;452.4820963
12/10/2021;WP;47;7.261150142;0.59351068;-0.098248021;0.388268447;4.116520373;20.87746513;452.3420574
12/10/2021;WP;48;7.303070623;0.503413497;-0.137500631;0.301918049;4.156210834;20.85498133;452.161982
12/10/2021;WP;49;7.297143271;0.483764671;-0.155934784;0.225972221;4.186197648;20.83293841;452.0406935
12/10/2021;WP;50;7.272539138;0.508168813;-0.139613284;0.204261283;4.187323779;20.81795;451.9454578
12/10/2021;WP;51;7.315772741;0.519725134;-0.106620421;0.210176984;4.171068472;20.80500573;451.8389239
12/10/2021;WP;52;7.413519801;0.571598704;-0.11278084;0.272151418;4.145343114;20.79578853;451.7427463
12/10/2021;WP;53;7.41485321;0.702426041;-0.134773252;0.367159395;4.10268063;20.79635456;451.5910868
12/10/2021;WP;54;7.362952403;0.762901238;-0.136243154;0.432790914;4.041302805;20.80437113;451.4721357
12/10/2021;WP;55;7.336819124;0.742548808;-0.133220419;0.472383674;3.995552669;20.80325895;451.2957958
12/10/2021;WP;56;7.357690956;0.616523859;-0.134266771;0.486602192;3.975517665;20.7918687;451.0676911
12/10/2021;WP;57;7.436219725;0.47456095;-0.135389243;0.499724705;3.961771571;20.77688923;450.9617841
12/10/2021;WP;58;7.500616933;0.419140977;-0.133699349;0.507848551;3.939208339;20.7609131;450.8872381
12/10/2021;WP;59;7.464868535;0.418394444;-0.126250069;0.491668156;3.920289866;20.73862764;450.7805785
12/10/2021;WP;60;7.431474994;0.463300017;-0.133197411;0.480790731;3.886987421;20.71708817;450.6879192
12/10/2021;WP;61;7.416291399;0.511116747;-0.150633621;0.504566892;3.813232871;20.70487957;450.6232292
12/10/2021;WP;62;7.362774922;0.519940313;-0.157210827;0.540122028;3.701540259;20.69923641;450.5798307
12/10/2021;WP;63;7.317153678;0.487828618;-0.166506409;0.588765317;3.585871111;20.69649251;450.5241607
12/10/2021;WP;64;7.313225373;0.467675413;-0.17118809;0.665787069;3.475761926;20.69770591;450.4946773
12/10/2021;WP;65;7.321072271;0.468704874;-0.161246391;0.730958957;3.349980317;20.70469453;450.5016514
12/10/2021;WP;66;7.348373646;0.457798784;-0.150331968;0.823639773;3.257752411;20.70421085;450.505313
12/10/2021;WP;67;7.342448205;0.472321124;-0.15799469;0.982881121;3.213646915;20.69341785;450.4397295
12/10/2021;WP;68;7.259162588;0.528443982;-0.16354006;1.095309699;3.194738545;20.67852025;450.3039702
12/10/2021;WP;69;7.212931542;0.606586632;-0.145458847;1.043523109;3.186222259;20.66284002;450.1274387
12/10/2021;WP;70;7.226367478;0.644018892;-0.106921628;0.901430613;3.208447748;20.64104138;449.9168261
12/10/2021;WP;71;7.251451788;0.647106574;-0.101382108;0.818038057;3.236468798;20.61895993;449.8113325
12/10/2021;WP;72;7.245792271;0.603039637;-0.125473085;0.735105106;3.234971095;20.60567614;449.7236893
12/10/2021;WP;73;7.231083776;0.504319413;-0.135147511;0.697752476;3.221712735;20.59932502;449.6166903
12/10/2021;WP;74;7.221579454;0.509213381;-0.131062546;0.735753085;3.194021369;20.59622811;449.590163
12/10/2021;WP;75;7.23509683;0.46911893;-0.122649152;0.725268484;3.137451626;20.59524479;449.627491
12/10/2021;WP;76;7.244119238;0.317999119;-0.140326344;0.661923561;3.049758903;20.59804676;449.6507757
12/10/2021;WP;77;7.234047679;0.243560969;-0.142688025;0.55739209;2.967287646;20.60001235;449.6143144
12/10/2021;WP;78;7.193760995;0.293239459;-0.118105767;0.418981027;2.905151617;20.60105083;449.5824657
12/10/2021;WP;79;7.177339227;0.394983804;-0.106906229;0.369990581;2.84682784;20.60252212;449.5913565
12/10/2021;WP;80;7.149753196;0.45460377;-0.100941417;0.423964221;2.781593998;20.60249533;449.5684138
12/10/2021;WP;81;7.123292908;0.508131752;-0.101000015;0.518549286;2.718300017;20.60306936;449.5078167
12/10/2021;WP;82;7.121665735;0.548617836;-0.106572069;0.591253876;2.64225876;20.60058483;449.4972654
12/10/2021;WP;83;7.123005798;0.529128955;-0.10547068;0.615985908;2.5336663;20.59035386;449.5051204
12/10/2021;WP;84;7.06189727;0.494777603;-0.093434832;0.649481059;2.406081458;20.57572688;449.4731209
12/10/2021;WP;85;6.983425373;0.447711522;-0.069044308;0.687704202;2.258973505;20.5567166;449.3778733
12/10/2021;WP;86;6.95055765;0.447199954;-0.06381381;0.686885919;2.089897526;20.53277334;449.3132838
12/10/2021;WP;87;6.973998089;0.47339999;-0.06343396;0.604923826;1.900120274;20.5040271;449.1454249
12/10/2021;San Buenaventura;0;8.849171835;1;-0.219596162;0;7.52;24.2;469.4
12/10/2021;San Buenaventura;1;8.81103102;1;-0.220400919;0;7.52;24.2;469.4
12/10/2021;San Buenaventura;2;8.803820922;1;-0.220866698;0;7.52;24.2;469.4
12/10/2021;San Buenaventura;3;8.782323994;1;-0.220903622;0;7.52;24.2;469.4
12/10/2021;San Buenaventura;4;8.772916558;0.999847295;-0.220604792;-9.06E-50;7.52;24.2;469.4
12/10/2021;San Buenaventura;5;8.753067262;0.997820705;-0.220328553;-2.62E-05;7.519973801;24.2;469.400786
12/10/2021;San Buenaventura;6;8.487524991;0.997582831;-0.219605484;0.00038847;7.520170519;24.2007265;469.3927049
12/10/2021;San Buenaventura;7;8.115897088;1.010252202;-0.217728211;0.010343925;7.529946603;24.19989536;469.0976287
12/10/2021;San Buenaventura;8;7.989156903;1.06221468;-0.211405581;0.012586662;7.555470401;24.13647134;468.5538368
12/10/2021;San Buenaventura;9;7.938996009;1.164042602;-0.200767044;0.014758592;7.584433217;24.09511791;468.0384924
12/10/2021;San Buenaventura;10;7.906398684;1.318528254;-0.185886906;0.055474605;7.622067391;24.1;467.1495096
12/10/2021;San Buenaventura;11;7.884288722;1.455903773;-0.170685573;0.072290548;7.637610923;24.09717515;466.7323691
12/10/2021;San Buenaventura;12;7.835794262;1.574678502;-0.154691106;0.07653493;7.648447544;24.02662226;466.4725471
12/10/2021;San Buenaventura;13;7.810842627;1.711101706;-0.138129998;0.086450871;7.658637841;23.99637334;466.1156753
12/10/2021;San Buenaventura;14;7.808641501;1.839536396;-0.120828292;0.099972359;7.665085761;24.00010673;465.8409777
12/10/2021;San Buenaventura;15;7.796508743;1.945047456;-0.102983619;0.116107512;7.669266469;23.99511008;465.5887929
9/11/2021;Centro-Weiss G;0;8.656818953;1.15;-0.06;0.04;7.05;23;459.0069992
9/11/2021;Centro-Weiss G;1;8.635333731;1.15;-0.06;0.04;7.05;23;459.0001123
9/11/2021;Centro-Weiss G;2;8.619273645;1.150867023;-0.059709792;0.040283957;7.050311611;23;458.9867529
9/11/2021;Centro-Weiss G;3;8.60779891;1.149344602;-0.060477765;0.039791512;7.050087698;23;458.9684261
9/11/2021;Centro-Weiss G;4;8.599135868;1.119762783;-0.064937808;0.035707119;7.04303742;23;458.9460464
9/11/2021;Centro-Weiss G;5;8.597812331;1.169187772;-0.067773199;0.018267959;7.028267011;23;458.9173494
9/11/2021;Centro-Weiss G;6;8.601219837;1.305991485;-0.0789235;-0.004232941;7.014193612;23;458.8998655
9/11/2021;Centro-Weiss G;7;8.596824461;1.408399668;-0.079634611;-0.007675753;7.008048304;23;458.8941946
9/11/2021;Centro-Weiss G;8;8.586215637;1.512127603;-0.059672087;0.00167153;7.003536475;23;458.8985799
9/11/2021;Centro-Weiss G;9;8.57758199;1.657964104;-0.03228907;0.005748594;6.99804598;23;458.8996301
9/11/2021;Centro-Weiss G;10;8.569012391;1.769454269;-0.003614032;0.000387528;6.992440414;23;458.9
9/11/2021;Centro-Weiss G;11;8.562336905;1.851128402;0.014679485;0.002857953;6.989270097;23;458.9
9/11/2021;Centro-Weiss G;12;8.572441387;1.961772965;0.02622946;0.004070719;6.984924427;23;458.9
9/11/2021;Centro-Weiss G;13;8.580523596;2.046570206;0.012696033;0.003626144;6.980235845;23;458.8968519
9/11/2021;Centro-Weiss G;14;8.558671744;1.984063179;-0.004515246;0.004262623;6.978644679;23;458.8961122
9/11/2021;Centro-Weiss G;15;8.523019996;1.790705498;-0.005667579;-0.000989379;6.973233242;23;458.8987267
9/11/2021;Centro-Weiss G;16;8.474252551;1.690717037;-0.020474196;-0.00194635;6.970043714;23;458.9188042
9/11/2021;Centro-Weiss G;17;8.396016708;1.731369411;-0.03481545;-0.00840785;6.967237883;23;458.9458076
9/11/2021;Centro-Weiss G;18;8.325102626;1.825951011;-0.029682031;-0.01526328;6.962233524;23;458.9749458
9/11/2021;Centro-Weiss G;19;8.256336773;1.92120114;-0.036366859;-0.026110691;6.958010807;23;458.9930742
9/11/2021;Centro-Weiss G;20;8.192006523;1.897525406;-0.072118215;-0.028503279;6.944152037;23;458.9998667
9/11/2021;Centro-Weiss G;21;8.156105132;1.783749392;-0.093513485;-0.023223301;6.932366785;23;459.0108901
9/11/2021;Centro-Weiss G;22;8.137610101;1.720449656;-0.109669766;-0.016093188;6.916013268;23;459.0305043
9/11/2021;Centro-Weiss G;23;8.110068249;1.75500487;-0.122722986;0.004821054;6.896589061;23;459.061126
9/11/2021;Centro-Weiss G;24;8.080404995;1.886734451;-0.124288719;0.006909288;6.886214029;23.00005224;459.1395073
9/11/2021;Centro-Weiss G;25;8.049401513;2.024012041;-0.134230406;-0.012282249;6.783730003;23.00355958;459.2684834
9/11/2021;Centro-Weiss G;26;8.017378795;2.002683186;-0.136251744;-0.026085821;6.475291159;22.97976587;459.472956
9/11/2021;Centro-Weiss G;27;7.983810038;1.832737284;-0.124700479;-0.021143413;6.109724145;22.90486914;459.7447367
9/11/2021;Centro-Weiss G;28;7.94963749;1.740564521;-0.113081021;-0.015557855;5.956431431;22.83934274;460.0581073
9/11/2021;Centro-Weiss G;29;7.914406715;1.675168253;-0.10576537;-0.020720494;5.724517386;22.77798595;460.3848694
9/11/2021;Centro-Weiss G;30;7.870346323;1.70736859;-0.112934343;-0.029928053;5.39001032;22.66557543;460.6154845
9/11/2021;Centro-Weiss G;31;7.819106527;1.872053507;-0.123519063;-0.023879761;5.191110789;22.54783713;460.6473272
9/11/2021;Centro-Weiss G;32;7.766301903;1.869024837;-0.118411139;-0.01397357;4.700180772;22.40276293;460.4773264
9/11/2021;Centro-Weiss G;33;7.702058739;1.658721888;-0.105198685;-0.024519744;4.162607213;22.13730868;460.046908
9/11/2021;Centro-Weiss G;34;7.643803464;1.503025747;-0.099103764;-0.043295452;3.99887916;21.91537061;459.3481274
9/11/2021;Centro-Weiss G;35;7.595089369;1.354731788;-0.100113203;-0.052400029;3.932957374;21.69948811;458.5874045
9/11/2021;Centro-Weiss G;36;7.552594325;1.108888927;-0.105854683;-0.067042483;3.873777789;21.44338902;457.7706983
9/11/2021;Centro-Weiss G;37;7.525170864;0.999028416;-0.106874799;-0.085960263;3.84993676;21.28739375;456.9986777
9/11/2021;Centro-Weiss G;38;7.507701788;1.020320797;-0.097464865;-0.130367113;3.817144969;21.16913594;456.3577351
9/11/2021;Centro-Weiss G;39;7.49524528;1.003930366;-0.089812922;-0.173379918;3.774685638;21.10353163;455.8440034
9/11/2021;Centro-Weiss G;40;7.491672363;0.935250899;-0.079863823;-0.192171463;3.73528684;21.08268059;455.4424013
9/11/2021;Centro-Weiss G;41;7.491468038;0.887841105;-0.072202423;-0.221822838;3.70525644;21.0251122;455.0962836
9/11/2021;Centro-Weiss G;42;7.496395887;0.847509879;-0.059831144;-0.242259452;3.701013113;20.99715533;454.7398929
9/11/2021;Centro-Weiss G;43;7.504563028;0.77838841;-0.05170819;-0.236175937;3.732717344;21.00348676;454.3871415
9/11/2021;Centro-Weiss G;44;7.512451205;0.787411192;-0.064221865;-0.211055867;3.800469859;20.98212714;454.0428422
9/11/2021;Centro-Weiss G;45;7.522971728;0.813414631;-0.076464064;-0.189306738;3.844680214;20.92394151;453.7452482
9/11/2021;Centro-Weiss G;46;7.529584666;0.810142172;-0.084857833;-0.170942813;3.862114907;20.89706099;453.4798638
9/11/2021;Centro-Weiss G;47;7.534971482;0.767096366;-0.095994046;-0.157093742;3.886115518;20.89963967;453.2568243
9/11/2021;Centro-Weiss G;48;7.538877741;0.648838174;-0.107813773;-0.157311891;3.906209852;20.90001788;452.9520223
9/11/2021;Centro-Weiss G;49;7.539914553;0.525225517;-0.138344856;-0.182671586;3.957170958;20.90378439;452.6137834
9/11/2021;Centro-Weiss G;50;7.540804877;0.448179063;-0.152480654;-0.207075199;4.028159367;20.89062304;452.2555101
9/11/2021;Centro-Weiss G;51;7.543086107;0.479611405;-0.130456004;-0.20542432;4.093535937;20.83310931;451.934676
9/11/2021;Centro-Weiss G;52;7.544973873;0.571933939;-0.104895581;-0.20150578;4.124381267;20.79553844;451.704333
9/11/2021;Centro-Weiss G;53;7.546591322;0.711753127;-0.074996839;-0.206857601;4.121775378;20.79845046;451.5316537
9/11/2021;Centro-Weiss G;54;7.548906752;0.80656267;-0.066428989;-0.210835079;4.119797928;20.8;451.404804
9/11/2021;Centro-Weiss G;55;7.547077849;0.725570006;-0.077553363;-0.218843264;4.113529513;20.8;451.2790642
9/11/2021;Centro-Weiss G;56;7.541507706;0.630037721;-0.074271399;-0.236623816;4.104705823;20.8;451.1579589
9/11/2021;Centro-Weiss G;57;7.53502404;0.552898059;-0.082201048;-0.25334149;4.093728394;20.8;451.0462863
9/11/2021;Centro-Weiss G;58;7.525175128;0.518920832;-0.09054121;-0.258992078;4.076979313;20.80036931;450.9482597
9/11/2021;Centro-Weiss G;59;7.515194578;0.578540452;-0.082501299;-0.254124785;4.059906426;20.80516065;450.8576934
9/11/2021;Centro-Weiss G;60;7.50688395;0.607414865;-0.077761059;-0.245119246;4.024315449;20.76935692;450.769144
9/11/2021;Centro-Weiss G;61;7.497820073;0.597789389;-0.082409762;-0.228916936;3.978354557;20.71098014;450.6774275
9/11/2021;Centro-Weiss G;62;7.499425204;0.62189062;-0.083503158;-0.216992712;3.943165408;20.69593307;450.5689693
9/11/2021;Centro-Weiss G;63;7.514606094;0.590960796;-0.084625552;-0.216399589;3.89382288;20.69997474;450.4456993
9/11/2021;Centro-Weiss G;64;7.525490333;0.450622485;-0.083479227;-0.216223951;3.833058949;20.7;450.3108628
9/11/2021;Centro-Weiss G;65;7.538695118;0.382191367;-0.07827625;-0.220184202;3.779681576;20.7;450.165566
9/11/2021;Centro-Weiss G;66;7.546729163;0.409511215;-0.085302006;-0.228490808;3.727129773;20.7;450.0419898
9/11/2021;Centro-Weiss G;67;7.540063252;0.412539623;-0.099319327;-0.239372405;3.695773361;20.7;449.9357619
9/11/2021;Centro-Weiss G;68;7.527217259;0.359395713;-0.104978032;-0.246540494;3.667008757;20.7000513;449.8432113
9/11/2021;Centro-Weiss G;69;7.506679882;0.319818189;-0.095621083;-0.23899741;3.564444656;20.70254013;449.7608888
9/11/2021;Centro-Weiss G;70;7.474655817;0.335406802;-0.08975163;-0.230940309;3.356878383;20.69653473;449.6824885
9/11/2021;Centro-Weiss G;71;7.450985138;0.334702927;-0.091108209;-0.217785885;3.19832834;20.64554718;449.6087187
9/11/2021;Centro-Weiss G;72;7.431163058;0.356197145;-0.093027578;-0.199416766;3.140637545;20.59811124;449.5407078
9/11/2021;Centro-Weiss G;73;7.41666805;0.410723379;-0.094869424;-0.190310937;3.121450322;20.59921027;449.4706212
9/11/2021;Centro-Weiss G;74;7.407701978;0.434089912;-0.090739146;-0.182680608;3.098536468;20.6;449.404029
9/11/2021;Centro-Weiss G;75;7.402852266;0.403765713;-0.075729578;-0.180751752;3.058474805;20.6;449.3402256
9/11/2021;Centro-Weiss G;76;7.404439471;0.350770453;-0.07199992;-0.188104772;3.033918854;20.6;449.2733937
9/11/2021;Centro-Weiss G;77;7.41171918;0.306631305;-0.08089469;-0.206846601;3.014789065;20.6;449.2145352
9/11/2021;Centro-Weiss G;78;7.419689285;0.297409754;-0.079681412;-0.236950918;2.839669582;20.6;449.1602826
9/11/2021;Centro-Weiss G;79;7.43459748;0.319539614;-0.074501391;-0.262708343;2.610097305;20.6;449.1094144
9/11/2021;Centro-Weiss G;80;7.443830748;0.360114671;-0.075402415;-0.280897365;2.509313423;20.6;449.0698705
9/11/2021;Centro-Weiss G;81;7.44349722;0.431982612;-0.085755022;-0.299848178;2.432911268;20.60015511;449.0333745
9/11/2021;Centro-Weiss G;82;7.440729501;0.483181119;-0.094050383;-0.309450852;2.381461457;20.60357177;448.9984959
9/11/2021;Centro-Weiss G;83;7.431331392;0.494753234;-0.094362888;-0.31288216;2.363576366;20.58755902;448.9500349
9/11/2021;Centro-Weiss G;84;7.41774022;0.461673374;-0.097817362;-0.315967913;2.334470022;20.5294327;448.8768819
9/11/2021;Centro-Weiss G;85;7.414939202;0.430903212;-0.100511093;-0.316199543;2.272896938;20.49617465;448.7971223
9/11/2021;Centro-Weiss G;86;7.417940603;0.490024249;-0.107839006;-0.304830843;2.077073679;20.4997103;448.7178491
9/11/2021;Centro-Weiss G;87;7.422246649;0.523715702;-0.11936233;-0.291221903;1.90020955;20.5;448.6383077
9/11/2021;Centro-Weiss G;88;7.433116644;0.427431596;-0.109103801;-0.299297173;1.797643225;20.5;448.5591987
9/11/2021;Santiago Atitlán;0;8.750974808;1.355910862;-0.012463629;0.186385319;7.517603079;23.4;463.6002864
9/11/2021;Santiago Atitlán;1;8.669879217;1.239749684;-0.028992287;0.206402783;7.500631626;23.40218506;463.4812157
9/11/2021;Santiago Atitlán;2;8.569651395;1.449337432;-0.048698714;0.237625684;7.491441695;23.35081032;462.9445056
9/11/2021;Santiago Atitlán;3;8.559553117;2.265382435;-0.021008802;0.281573801;7.498023013;23.2242282;461.8452385
9/11/2021;Santiago Atitlán;4;8.615110393;2.781158331;-0.027460791;0.313473923;7.512679808;23.18992808;461.2729916
9/11/2021;Santiago Atitlán;5;8.580228334;4.358480257;-0.009116947;0.320459642;7.564032246;23.09807871;460.3263607
9/11/2021;Santiago Atitlán;6;8.548741118;4.971392268;-0.006610793;0.315624057;7.57711678;23.1;460.1678209
9/11/2021;Santiago Atitlán;7;8.433898375;5.628197636;0.036951111;0.309331789;7.561642045;23.1;460.0696671
9/11/2021;Santiago Atitlán;8;8.268711728;5.976193873;0.055890368;0.303521032;7.525716117;23.10406666;459.9957635
9/11/2021;Santiago Atitlán;9;8.242831198;6.049139031;0.049868183;0.306390656;7.491126545;23.01094982;460
9/11/2021;Santiago Atitlán;10;8.104373809;5.608463967;0.014864357;0.304355028;7.389489966;23;459.9965252
9/11/2021;Santiago Atitlán;11;7.973700337;5.293973993;0.003202291;0.282938514;7.319902498;23;460.0576293
9/11/2021;Santiago Atitlán;12;7.897587282;5.168967627;-0.010399933;0.256460248;7.250628888;23;460.110206
9/11/2021;Santiago Atitlán;13;7.845960425;4.858217592;-0.023985415;0.252228978;7.229691376;23;460.1819721
9/11/2021;Santiago Atitlán;14;7.820913167;4.861514124;-0.018097976;0.264048434;7.201468553;23;460.1159676
9/11/2021;Santiago Atitlán;15;7.955182448;4.753085618;-0.024664742;0.267425724;7.189486207;23;460.1708758
9/11/2021;Santiago Atitlán;16;7.938033458;4.317807048;-0.030642549;0.261385788;7.148514976;23;460.3601775
9/11/2021;Santiago Atitlán;17;7.855809193;4.166186607;-0.018237504;0.25391802;7.140077875;23;460.4023201
9/11/2021;Santiago Atitlán;18;7.79167497;4.374591513;-0.015395423;0.247069549;7.118864463;23;460.4003491
9/11/2021;Santiago Atitlán;19;7.770803672;4.546747431;-0.016765102;0.244188045;7.109374316;23;460.3909796
9/11/2021;Santiago Atitlán;20;7.714695364;5.13183459;0.010028153;0.249395584;7.11;23;460.300734
9/11/2021;Santiago Atitlán;21;7.6864462;5.483396246;0.013870876;0.274525908;7.110010611;23;460.2934065
9/11/2021;Santiago Atitlán;22;7.663506207;5.395329183;0.004642295;0.308411555;7.108335622;23;460.3896482
9/11/2021;Santiago Atitlán;23;7.642164844;5.452429525;-0.003507053;0.340233027;7.101600489;23;460.6135639
9/11/2021;Santiago Atitlán;24;7.622670081;5.208036648;-0.018023551;0.362966928;6.977258924;23;461.1787624
9/11/2021;Santiago Atitlán;25;7.611591673;5.065184293;-0.033335513;0.374000684;6.928072931;23;461.4167056
9/11/2021;Santiago Atitlán;26;7.568921213;5.234540607;-0.022303406;0.363228755;6.924478456;23;461.4
9/11/2021;Santiago Atitlán;27;7.555597188;5.667845052;-0.044339834;0.345934463;6.921925026;23;461.4
9/11/2021;Santiago Atitlán;28;7.53722491;5.70802574;-0.034808623;0.340978046;6.929460024;23;461.3968605
9/11/2021;Santiago Atitlán;29;7.497590034;5.799972184;-0.009184178;0.344278946;6.921830527;23;461.4481022
9/11/2021;Santiago Atitlán;30;7.498693866;6.084317239;0.013933115;0.346775321;6.913846074;23;461.5010419
9/11/2021;Santiago Atitlán;31;7.444974151;6.231309753;0.044033372;0.352208826;6.896040205;23.00472836;461.7255113
9/11/2021;Santiago Atitlán;32;7.278913849;5.539400669;0.043788973;0.358493557;5.752863013;22.8677508;462.8246686
9/11/2021;Santiago Atitlán;33;7.128920746;4.926986245;0.03316539;0.364570424;5.193532622;22.71802507;463.723859
9/11/2021;Santiago Atitlán;34;7.014767294;3.991163533;0.032587799;0.362504673;4.343963543;22.46978538;464.9683128
9/11/2021;Santiago Atitlán;35;6.925549107;2.533954952;0.0172454;0.3469552;3.531770004;22.16921341;466.3933998
9/11/2021;Santiago Atitlán;36;6.851978494;1.999564899;-0.007970608;0.292941879;3.182819197;21.99296662;466.8595617
9/11/2021;Santiago Atitlán;37;6.802120678;1.217943876;-0.084940163;0.223210316;2.713495467;21.5158352;466.8506453
9/11/2021;Santiago Atitlán;38;6.759431083;1.007062699;-0.102576621;0.158457674;2.608351901;21.38279069;466.2307605
9/11/2021;Santiago Atitlán;39;6.720471427;0.864161534;-0.133988971;0.116904187;2.481938951;21.18598782;464.4503472
9/11/2021;Santiago Atitlán;40;6.680100848;0.763569181;-0.134534502;0.096404895;2.148543694;21.09874337;463.2461443
9/11/2021;Santiago Atitlán;41;6.681581889;0.692225943;-0.15133617;0.110579446;2.067322183;21.0488465;462.1429124
9/11/2021;Santiago Atitlán;42;6.662323534;0.531994265;-0.118335561;0.132602874;2.10242487;20.99860527;461.0295467
9/11/2021;Santiago Atitlán;43;6.655021223;0.617422639;-0.103672407;0.150876756;2.115889817;21.00365138;460.7766153
9/11/2021;Santiago Atitlán;44;6.631547895;0.61411664;-0.116697852;-3.355613241;2.224032828;20.95055588;459.322879
9/11/2021;Santiago Atitlán;45;6.652976224;0.711227776;-0.124428599;1.710245969;2.348185839;20.89781024;458.6659853
9/11/2021;Santiago Atitlán;46;6.676999056;0.886154;-0.134130649;34.79724095;2.33211518;20.9;458.6175515
9/11/2021;Santiago Atitlán;47;6.689105023;6.913312742;0.679752012;93.01013229;2.273977451;20.9;458.8280135
9/11/2021;WP;0;8.727724264;1.121148769;-0.05139766;0.45128983;7.206277911;23.60332015;464.5781036
9/11/2021;WP;1;8.639005332;0.927578979;-0.10016723;0.469319824;7.185736347;23.56315396;464.0841102
9/11/2021;WP;2;8.580053545;0.820642476;-0.132712003;0.489719981;7.172408378;23.47355172;463.1494022
9/11/2021;WP;3;8.560429249;0.799915508;-0.152958122;0.512460031;7.166853212;23.34228553;461.87247
9/11/2021;WP;4;8.535356184;0.861774116;-0.153735641;0.536434209;7.167006704;23.23294789;460.3711124
9/11/2021;WP;5;8.490193072;0.991147662;-0.137996242;0.559667124;7.169323505;23.18225808;459.7352035
9/11/2021;WP;6;8.43860526;1.109929765;-0.143484616;0.572864628;7.170070437;23.13935303;459.4716826
9/11/2021;WP;7;8.370679343;1.216975311;-0.154394846;0.57832963;7.170208482;23.09902805;459.2718476
9/11/2021;WP;8;8.247765515;1.325108752;-0.144361485;0.579284412;7.170252339;23.09722343;459.1141403
9/11/2021;WP;9;8.080865357;1.445371428;-0.127676834;0.577802545;7.170185703;23.1;458.9261216
9/11/2021;WP;10;7.934432561;1.630944342;-0.122370425;0.57601149;7.167769038;23.1;458.8004599
9/11/2021;WP;11;7.862183092;1.84184729;-0.11272677;0.570714889;7.164467226;23.10041897;458.7121593
9/11/2021;WP;12;7.863868213;2.033412135;-0.101548142;0.56311873;7.15976143;23.10299494;458.6229693
9/11/2021;WP;13;7.870258307;2.159294083;-0.094820398;0.552962629;7.15365008;23.07473079;458.5923967
9/11/2021;WP;14;7.856446885;2.20846817;-0.078027743;0.546898873;7.1457297;23.02148746;458.5430703
9/11/2021;WP;15;7.840584926;2.189281096;-0.061740759;0.543950388;7.135655338;22.99572807;458.5002064
9/11/2021;WP;16;7.834173802;2.103327516;-0.056469977;0.544117661;7.123090166;22.99970697;458.4734806
9/11/2021;WP;17;7.819721005;1.942051712;-0.04823064;0.54498424;7.104002229;23;458.4137562
9/11/2021;WP;18;7.804159135;1.766357298;-0.044850679;0.552189376;7.077908918;23;458.3961484
9/11/2021;WP;19;7.802895242;1.60715994;-0.044812907;0.567246186;7.045385331;23;458.4
